"cellType","ensemblID","geneSet","symbol"
"unassigned","ENSG00000170542","unma11","SERPINB9"
"unassigned","ENSG00000170558","unma0","CDH2"
"unassigned","ENSG00000170571","unma3","EMB"
"unassigned","ENSG00000170581","unma11","STAT2"
"unassigned","ENSG00000170584","unma15","NUDCD2"
"unassigned","ENSG00000170604","unma1","IRF2BP1"
"unassigned","ENSG00000170606","unma2","HSPA4"
"unassigned","ENSG00000170608","unma13","FOXA3"
"unassigned","ENSG00000170619","unma8","COMMD5"
"unassigned","ENSG00000170627","unma10","GTSF1"
"unassigned","ENSG00000170631","unma0","ZNF16"
"unassigned","ENSG00000170632","unma0","ARMC10"
"unassigned","ENSG00000170633","unma0","RNF34"
"unassigned","ENSG00000170634","unma0","ACYP2"
"unassigned","ENSG00000170647","unma5","TMEM133"
"unassigned","ENSG00000170684","unma4","ZNF296"
"unassigned","ENSG00000170734","unma0","POLH"
"unassigned","ENSG00000170759","unma6","KIF5B"
"unassigned","ENSG00000170776","unma0","AKAP13"
"unassigned","ENSG00000170779","unma4","CDCA4"
"unassigned","ENSG00000170791","unma0","CHCHD7"
"unassigned","ENSG00000170801","unma8","HTRA3"
"unassigned","ENSG00000170802","unma6","FOXN2"
"unassigned","ENSG00000170819","unma10","BFSP2"
"unassigned","ENSG00000170835","unma0","CEL"
"unassigned","ENSG00000170836","unma3","PPM1D"
"unassigned","ENSG00000170855","unma15","TRIAP1"
"unassigned","ENSG00000170860","unma28","LSM3"
"unassigned","ENSG00000170881","unma3","RNF139"
"unassigned","ENSG00000170893","unma0","TRH"
"unassigned","ENSG00000170899","unma0","GSTA4"
"unassigned","ENSG00000170903","unma2","MSANTD4"
"unassigned","ENSG00000170906","unma9","NDUFA3"
"unassigned","ENSG00000170909","unma18","OSCAR"
"unassigned","ENSG00000170917","unma0","NUDT6"
"unassigned","ENSG00000170921","unma30","TANC2"
"unassigned","ENSG00000170946","unma2","DNAJC24"
"unassigned","ENSG00000170954","unma0","ZNF415"
"unassigned","ENSG00000170955","unma5","PRKCDBP"
"unassigned","ENSG00000171033","unma10","PKIA"
"unassigned","ENSG00000171044","unma10","XKR6"
"unassigned","ENSG00000171045","unma8","TSNARE1"
"unassigned","ENSG00000171097","unma0","KYAT1"
"unassigned","ENSG00000171100","unma6","MTM1"
"unassigned","ENSG00000171103","unma2","TRMT61B"
"unassigned","ENSG00000171109","unma6","MFN1"
"unassigned","ENSG00000171119","unma17","NRTN"
"unassigned","ENSG00000171121","unma0","KCNMB3"
"unassigned","ENSG00000171130","unma4","ATP6V0E2"
"unassigned","ENSG00000171132","unma0","PRKCE"
"unassigned","ENSG00000171135","unma4","JAGN1"
"unassigned","ENSG00000171148","unma9","TADA3"
"unassigned","ENSG00000171150","unma2","SOCS5"
"unassigned","ENSG00000171155","unma19","C1GALT1C1"
"unassigned","ENSG00000171159","unma9","C9orf16"
"unassigned","ENSG00000171160","unma5","MORN4"
"unassigned","ENSG00000171161","unma9","ZNF672"
"unassigned","ENSG00000171163","unma12","ZNF692"
"unassigned","ENSG00000171169","unma21","NAIF1"
"unassigned","ENSG00000171174","unma0","RBKS"
"unassigned","ENSG00000171195","unma0","MUC7"
"unassigned","ENSG00000171199","unma0","OPRPN"
"unassigned","ENSG00000171202","unma15","TMEM126A"
"unassigned","ENSG00000171204","unma19","TMEM126B"
"unassigned","ENSG00000171206","unma16","TRIM8"
"unassigned","ENSG00000171219","unma0","CDC42BPG"
"unassigned","ENSG00000171222","unma9","SCAND1"
"unassigned","ENSG00000171227","unma0","TMEM37"
"unassigned","ENSG00000171241","unma10","SHCBP1"
"unassigned","ENSG00000171262","unma15","FAM98B"
"unassigned","ENSG00000171291","unma22","ZNF439"
"unassigned","ENSG00000171295","unma2","ZNF440"
"unassigned","ENSG00000171298","unma14","GAA"
"unassigned","ENSG00000171311","unma4","EXOSC1"
"unassigned","ENSG00000171314","unma0","PGAM1"
"unassigned","ENSG00000171316","unma16","CHD7"
"unassigned","ENSG00000171320","unma10","ESCO2"
"unassigned","ENSG00000171365","unma0","CLCN5"
"unassigned","ENSG00000171368","unma13","TPPP"
"unassigned","ENSG00000171408","unma10","PDE7B"
"unassigned","ENSG00000171421","unma4","MRPL36"
"unassigned","ENSG00000171425","unma4","ZNF581"
"unassigned","ENSG00000171428","unma0","NAT1"
"unassigned","ENSG00000171443","unma9","ZNF524"
"unassigned","ENSG00000171448","unma6","ZBTB26"
"unassigned","ENSG00000171456","unma0","ASXL1"
"unassigned","ENSG00000171469","unma2","ZNF561"
"unassigned","ENSG00000171492","unma2","LRRC8D"
"unassigned","ENSG00000171497","unma19","PPID"
"unassigned","ENSG00000171517","unma5","LPAR3"
"unassigned","ENSG00000171522","unma20","PTGER4"
"unassigned","ENSG00000171530","unma29","TBCA"
"unassigned","ENSG00000171533","unma5","MAP6"
"unassigned","ENSG00000171552","unma27","BCL2L1"
"unassigned","ENSG00000171566","unma15","PLRG1"
"unassigned","ENSG00000171574","unma0","ZNF584"
"unassigned","ENSG00000171595","unma5","DNAI2"
"unassigned","ENSG00000171604","unma24","CXXC5"
"unassigned","ENSG00000171612","unma8","SLC25A33"
"unassigned","ENSG00000171617","unma2","ENC1"
"unassigned","ENSG00000171631","unma23","P2RY6"
"unassigned","ENSG00000171634","unma3","BPTF"
"unassigned","ENSG00000171649","unma1","ZIK1"
"unassigned","ENSG00000171680","unma13","PLEKHG5"
"unassigned","ENSG00000171681","unma3","ATF7IP"
"unassigned","ENSG00000171700","unma12","RGS19"
"unassigned","ENSG00000171703","unma9","TCEA2"
"unassigned","ENSG00000171720","unma0","HDAC3"
"unassigned","ENSG00000171723","unma0","GPHN"
"unassigned","ENSG00000171735","unma0","CAMTA1"
"unassigned","ENSG00000171747","unma0","LGALS4"
"unassigned","ENSG00000171757","unma5","LRRC34"
"unassigned","ENSG00000171763","unma7","SPATA5L1"
"unassigned","ENSG00000171766","unma10","GATM"
"unassigned","ENSG00000171786","unma16","NHLH1"
"unassigned","ENSG00000171793","unma2","CTPS1"
"unassigned","ENSG00000171794","unma0","UTF1"
"unassigned","ENSG00000171798","unma0","KNDC1"
"unassigned","ENSG00000171806","unma0","METTL18"
"unassigned","ENSG00000171811","unma5","CFAP46"
"unassigned","ENSG00000171813","unma24","PWWP2B"
"unassigned","ENSG00000171817","unma10","ZNF540"
"unassigned","ENSG00000171823","unma8","FBXL14"
"unassigned","ENSG00000171827","unma0","ZNF570"
"unassigned","ENSG00000171843","unma0","MLLT3"
"unassigned","ENSG00000171848","unma10","RRM2"
"unassigned","ENSG00000171853","unma14","TRAPPC12"
"unassigned","ENSG00000171858","unma4","RPS21"
"unassigned","ENSG00000171860","unma0","C3AR1"
"unassigned","ENSG00000171861","unma4","MRM3"
"unassigned","ENSG00000171863","unma4","RPS7"
"unassigned","ENSG00000171865","unma0","RNASEH1"
"unassigned","ENSG00000171903","unma13","CYP4F11"
"unassigned","ENSG00000171914","unma0","TLN2"
"unassigned","ENSG00000171916","unma0","LGALS9C"
"unassigned","ENSG00000171928","unma6","TVP23B"
"unassigned","ENSG00000171940","unma3","ZNF217"
"unassigned","ENSG00000171943","unma0","SRGAP2C"
"unassigned","ENSG00000171960","unma4","PPIH"
"unassigned","ENSG00000171962","unma5","DRC3"
"unassigned","ENSG00000171970","unma0","ZNF57"
"unassigned","ENSG00000171984","unma0","C20orf196"
"unassigned","ENSG00000172006","unma0","ZNF554"
"unassigned","ENSG00000172009","unma1","THOP1"
"unassigned","ENSG00000172037","unma13","LAMB2"
"unassigned","ENSG00000172046","unma14","USP19"
"unassigned","ENSG00000172057","unma1","ORMDL3"
"unassigned","ENSG00000172059","unma20","KLF11"
"unassigned","ENSG00000172062","unma0","SMN1"
"unassigned","ENSG00000172071","unma30","EIF2AK3"
"unassigned","ENSG00000172086","unma7","KRCC1"
"unassigned","ENSG00000172113","unma0","NME6"
"unassigned","ENSG00000172115","unma25","CYCS"
"unassigned","ENSG00000172116","unma31","CD8B"
"unassigned","ENSG00000172123","unma0","SLFN12"
"unassigned","ENSG00000172159","unma11","FRMD3"
"unassigned","ENSG00000172167","unma2","MTBP"
"unassigned","ENSG00000172171","unma15","TEFM"
"unassigned","ENSG00000172172","unma15","MRPL13"
"unassigned","ENSG00000172197","unma0","MBOAT1"
"unassigned","ENSG00000172232","unma0","AZU1"
"unassigned","ENSG00000172244","unma0","C5orf34"
"unassigned","ENSG00000172247","unma0","C1QTNF4"
"unassigned","ENSG00000172262","unma7","ZNF131"
"unassigned","ENSG00000172273","unma1","HINFP"
"unassigned","ENSG00000172296","unma0","SPTLC3"
"unassigned","ENSG00000172301","unma4","COPRS"
"unassigned","ENSG00000172315","unma15","TP53RK"
"unassigned","ENSG00000172322","unma0","CLEC12A"
"unassigned","ENSG00000172336","unma1","POP7"
"unassigned","ENSG00000172339","unma0","ALG14"
"unassigned","ENSG00000172349","unma0","IL16"
"unassigned","ENSG00000172361","unma5","CFAP53"
"unassigned","ENSG00000172366","unma8","MCRIP2"
"unassigned","ENSG00000172367","unma16","PDZD3"
"unassigned","ENSG00000172403","unma0","SYNPO2"
"unassigned","ENSG00000172409","unma0","CLP1"
"unassigned","ENSG00000172426","unma11","RSPH9"
"unassigned","ENSG00000172428","unma29","COPS9"
"unassigned","ENSG00000172432","unma11","GTPBP2"
"unassigned","ENSG00000172456","unma0","FGGY"
"unassigned","ENSG00000172465","unma0","TCEAL1"
"unassigned","ENSG00000172493","unma19","AFF1"
"unassigned","ENSG00000172508","unma10","CARNS1"
"unassigned","ENSG00000172531","unma9","PPP1CA"
"unassigned","ENSG00000172543","unma4","CTSW"
"unassigned","ENSG00000172548","unma8","NIPAL4"
"unassigned","ENSG00000172578","unma0","KLHL6"
"unassigned","ENSG00000172586","unma29","CHCHD1"
"unassigned","ENSG00000172590","unma4","MRPL52"
"unassigned","ENSG00000172613","unma8","RAD9A"
"unassigned","ENSG00000172638","unma0","EFEMP2"
"unassigned","ENSG00000172663","unma4","TMEM134"
"unassigned","ENSG00000172667","unma6","ZMAT3"
"unassigned","ENSG00000172671","unma0","ZFAND4"
"unassigned","ENSG00000172673","unma31","THEMIS"
"unassigned","ENSG00000172687","unma0","ZNF738"
"unassigned","ENSG00000172717","unma0","FAM71D"
"unassigned","ENSG00000172724","unma11","CCL19"
"unassigned","ENSG00000172725","unma9","CORO1B"
"unassigned","ENSG00000172728","unma0","FUT10"
"unassigned","ENSG00000172731","unma24","LRRC20"
"unassigned","ENSG00000172748","unma0","ZNF596"
"unassigned","ENSG00000172766","unma6","NAA16"
"unassigned","ENSG00000172771","unma16","EFCAB12"
"unassigned","ENSG00000172785","unma0","CBWD1"
"unassigned","ENSG00000172794","unma16","RAB37"
"unassigned","ENSG00000172795","unma3","DCP2"
"unassigned","ENSG00000172803","unma0","SNX32"
"unassigned","ENSG00000172809","unma4","RPL38"
"unassigned","ENSG00000172824","unma5","CES4A"
"unassigned","ENSG00000172828","unma5","CES3"
"unassigned","ENSG00000172831","unma1","CES2"
"unassigned","ENSG00000172840","unma0","PDP2"
"unassigned","ENSG00000172845","unma3","SP3"
"unassigned","ENSG00000172878","unma10","METAP1D"
"unassigned","ENSG00000172889","unma0","EGFL7"
"unassigned","ENSG00000172890","unma14","NADSYN1"
"unassigned","ENSG00000172915","unma5","NBEA"
"unassigned","ENSG00000172922","unma8","RNASEH2C"
"unassigned","ENSG00000172932","unma12","ANKRD13D"
"unassigned","ENSG00000172940","unma0","SLC22A13"
"unassigned","ENSG00000172943","unma14","PHF8"
"unassigned","ENSG00000172954","unma3","LCLAT1"
"unassigned","ENSG00000172967","unma0","XKR3"
"unassigned","ENSG00000172985","unma0","SH3RF3"
"unassigned","ENSG00000172992","unma1","DCAKD"
"unassigned","ENSG00000173011","unma16","TADA2B"
"unassigned","ENSG00000173013","unma0","CCDC96"
"unassigned","ENSG00000173020","unma12","GRK2"
"unassigned","ENSG00000173040","unma0","EVC2"
"unassigned","ENSG00000173041","unma2","ZNF680"
"unassigned","ENSG00000173064","unma22","HECTD4"
"unassigned","ENSG00000173065","unma11","FAM222B"
"unassigned","ENSG00000173085","unma0","COQ2"
"unassigned","ENSG00000173113","unma18","TRMT112"
"unassigned","ENSG00000173137","unma1","ADCK5"
"unassigned","ENSG00000173141","unma4","MRPL57"
"unassigned","ENSG00000173153","unma21","ESRRA"
"unassigned","ENSG00000173163","unma4","COMMD1"
"unassigned","ENSG00000173193","unma11","PARP14"
"unassigned","ENSG00000173198","unma3","CYSLTR1"
"unassigned","ENSG00000173207","unma4","CKS1B"
"unassigned","ENSG00000173208","unma10","ABCD2"
"unassigned","ENSG00000173209","unma0","AHSA2"
"unassigned","ENSG00000173212","unma0","MAB21L3"
"unassigned","ENSG00000173214","unma0","MFSD4B"
"unassigned","ENSG00000173218","unma26","VANGL1"
"unassigned","ENSG00000173221","unma11","GLRX"
"unassigned","ENSG00000173230","unma3","GOLGB1"
"unassigned","ENSG00000173264","unma9","GPR137"
"unassigned","ENSG00000173267","unma17","SNCG"
"unassigned","ENSG00000173269","unma17","MMRN2"
"unassigned","ENSG00000173272","unma4","MZT2A"
"unassigned","ENSG00000173273","unma3","TNKS"
"unassigned","ENSG00000173275","unma2","ZNF449"
"unassigned","ENSG00000173320","unma0","STOX2"
"unassigned","ENSG00000173338","unma12","KCNK7"
"unassigned","ENSG00000173349","unma26","SFT2D3"
"unassigned","ENSG00000173369","unma11","C1QB"
"unassigned","ENSG00000173372","unma11","C1QA"
"unassigned","ENSG00000173391","unma0","OLR1"
"unassigned","ENSG00000173404","unma0","INSM1"
"unassigned","ENSG00000173409","unma15","ARV1"
"unassigned","ENSG00000173432","unma5","SAA1"
"unassigned","ENSG00000173436","unma0","MINOS1"
"unassigned","ENSG00000173451","unma0","THAP2"
"unassigned","ENSG00000173456","unma1","RNF26"
"unassigned","ENSG00000173457","unma4","PPP1R14B"
"unassigned","ENSG00000173465","unma9","SSSCA1"
"unassigned","ENSG00000173467","unma5","AGR3"
"unassigned","ENSG00000173480","unma0","ZNF417"
"unassigned","ENSG00000173482","unma13","PTPRM"
"unassigned","ENSG00000173486","unma18","FKBP2"
"unassigned","ENSG00000173511","unma4","VEGFB"
"unassigned","ENSG00000173531","unma0","MST1"
"unassigned","ENSG00000173540","unma27","GMPPB"
"unassigned","ENSG00000173545","unma8","ZNF622"
"unassigned","ENSG00000173578","unma0","XCR1"
"unassigned","ENSG00000173581","unma4","CCDC106"
"unassigned","ENSG00000173588","unma0","CEP83"
"unassigned","ENSG00000173598","unma2","NUDT4"
"unassigned","ENSG00000173610","unma13","UGT2A1"
"unassigned","ENSG00000173611","unma2","SCAI"
"unassigned","ENSG00000173614","unma0","NMNAT1"
"unassigned","ENSG00000173621","unma1","LRFN4"
"unassigned","ENSG00000173653","unma9","RCE1"
"unassigned","ENSG00000173660","unma4","UQCRH"
"unassigned","ENSG00000173674","unma6","EIF1AX"
"unassigned","ENSG00000173681","unma3","CXorf23"
"unassigned","ENSG00000173702","unma5","MUC13"
"unassigned","ENSG00000173726","unma15","TOMM20"
"unassigned","ENSG00000173744","unma7","AGFG1"
"unassigned","ENSG00000173762","unma0","CD7"
"unassigned","ENSG00000173818","unma0","ENDOV"
"unassigned","ENSG00000173821","unma11","RNF213"
"unassigned","ENSG00000173825","unma12","TIGD3"
"unassigned","ENSG00000173838","unma5","MARCH10"
"unassigned","ENSG00000173868","unma12","PHOSPHO1"
"unassigned","ENSG00000173875","unma2","ZNF791"
"unassigned","ENSG00000173889","unma6","PHC3"
"unassigned","ENSG00000173890","unma7","GPR160"
"unassigned","ENSG00000173914","unma0","RBM4B"
"unassigned","ENSG00000173915","unma25","USMG5"
"unassigned","ENSG00000173917","unma0","HOXB2"
"unassigned","ENSG00000173918","unma0","C1QTNF1"
"unassigned","ENSG00000173928","unma0","SWSAP1"
"unassigned","ENSG00000173933","unma0","RBM4"
"unassigned","ENSG00000173947","unma5","PIFO"
"unassigned","ENSG00000173991","unma14","TCAP"
"unassigned","ENSG00000173992","unma9","CCS"
"unassigned","ENSG00000174010","unma3","KLHL15"
"unassigned","ENSG00000174013","unma2","FBXO45"
"unassigned","ENSG00000174021","unma7","GNG5"
"unassigned","ENSG00000174080","unma0","CTSF"
"unassigned","ENSG00000174106","unma19","LEMD3"
"unassigned","ENSG00000174109","unma4","C16orf91"
"unassigned","ENSG00000174123","unma0","TLR10"
"unassigned","ENSG00000174125","unma3","TLR1"
"unassigned","ENSG00000174132","unma3","FAM174A"
"unassigned","ENSG00000174137","unma0","FAM53A"
"unassigned","ENSG00000174151","unma0","CYB561D1"
"unassigned","ENSG00000174165","unma4","ZDHHC24"
"unassigned","ENSG00000174173","unma15","TRMT10C"
"unassigned","ENSG00000174175","unma0","SELP"
"unassigned","ENSG00000174177","unma9","CTU2"
"unassigned","ENSG00000174197","unma20","MGA"
"unassigned","ENSG00000174227","unma0","PIGG"
"unassigned","ENSG00000174231","unma14","PRPF8"
"unassigned","ENSG00000174243","unma0","DDX23"
"unassigned","ENSG00000174276","unma1","ZNHIT2"
"unassigned","ENSG00000174326","unma5","SLC16A11"
"unassigned","ENSG00000174327","unma1","SLC16A13"
"unassigned","ENSG00000174371","unma10","EXO1"
"unassigned","ENSG00000174373","unma20","RALGAPA1"
"unassigned","ENSG00000174405","unma7","LIG4"
"unassigned","ENSG00000174428","unma0","GTF2IRD2B"
"unassigned","ENSG00000174442","unma15","ZWILCH"
"unassigned","ENSG00000174446","unma0","SNAPC5"
"unassigned","ENSG00000174456","unma0","C12orf76"
"unassigned","ENSG00000174485","unma20","DENND4A"
"unassigned","ENSG00000174516","unma0","PELI3"
"unassigned","ENSG00000174529","unma16","TMEM81"
"unassigned","ENSG00000174547","unma4","MRPL11"
"unassigned","ENSG00000174579","unma3","MSL2"
"unassigned","ENSG00000174606","unma6","ANGEL2"
"unassigned","ENSG00000174640","unma13","SLCO2A1"
"unassigned","ENSG00000174652","unma0","ZNF266"
"unassigned","ENSG00000174669","unma1","SLC29A2"
"unassigned","ENSG00000174684","unma10","B4GAT1"
"unassigned","ENSG00000174695","unma7","TMEM167A"
"unassigned","ENSG00000174697","unma8","LEP"
"unassigned","ENSG00000174705","unma27","SH3PXD2B"
"unassigned","ENSG00000174720","unma19","LARP7"
"unassigned","ENSG00000174738","unma30","NR1D2"
"unassigned","ENSG00000174749","unma19","C4orf32"
"unassigned","ENSG00000174775","unma1","HRAS"
"unassigned","ENSG00000174776","unma5","WDR49"
"unassigned","ENSG00000174780","unma2","SRP72"
"unassigned","ENSG00000174788","unma0","PCP2"
"unassigned","ENSG00000174796","unma7","THAP6"
"unassigned","ENSG00000174799","unma3","CEP135"
"unassigned","ENSG00000174807","unma10","CD248"
"unassigned","ENSG00000174839","unma6","DENND6A"
"unassigned","ENSG00000174840","unma2","PDE12"
"unassigned","ENSG00000174842","unma2","GLMN"
"unassigned","ENSG00000174844","unma5","DNAH12"
"unassigned","ENSG00000174851","unma1","YIF1A"
"unassigned","ENSG00000174871","unma12","CNIH2"
"unassigned","ENSG00000174886","unma9","NDUFA11"
"unassigned","ENSG00000174891","unma2","RSRC1"
"unassigned","ENSG00000174898","unma5","CATSPERD"
"unassigned","ENSG00000174915","unma1","PTDSS2"
"unassigned","ENSG00000174917","unma4","C19orf70"
"unassigned","ENSG00000174938","unma13","SEZ6L2"
"unassigned","ENSG00000174943","unma12","KCTD13"
"unassigned","ENSG00000174944","unma19","P2RY14"
"unassigned","ENSG00000174945","unma0","AMZ1"
"unassigned","ENSG00000174946","unma0","GPR171"
"unassigned","ENSG00000174950","unma5","CD164L2"
"unassigned","ENSG00000174953","unma6","DHX36"
"unassigned","ENSG00000174996","unma1","KLC2"
"unassigned","ENSG00000175029","unma3","CTBP2"
"unassigned","ENSG00000175054","unma19","ATR"
"unassigned","ENSG00000175063","unma0","UBE2C"
"unassigned","ENSG00000175066","unma0","GK5"
"unassigned","ENSG00000175073","unma19","VCPIP1"
"unassigned","ENSG00000175087","unma2","PDIK1L"
"unassigned","ENSG00000175104","unma19","TRAF6"
"unassigned","ENSG00000175105","unma20","ZNF654"
"unassigned","ENSG00000175106","unma0","TVP23C"
"unassigned","ENSG00000175121","unma0","WFDC5"
"unassigned","ENSG00000175137","unma12","SH3BP5L"
"unassigned","ENSG00000175182","unma21","FAM131A"
"unassigned","ENSG00000175193","unma0","PARL"
"unassigned","ENSG00000175198","unma15","PCCA"
"unassigned","ENSG00000175203","unma18","DCTN2"
"unassigned","ENSG00000175213","unma9","ZNF408"
"unassigned","ENSG00000175215","unma16","CTDSP2"
"unassigned","ENSG00000175220","unma12","ARHGAP1"
"unassigned","ENSG00000175265","unma26","GOLGA8A"
"unassigned","ENSG00000175267","unma5","VWA3A"
"unassigned","ENSG00000175283","unma1","DOLK"
"unassigned","ENSG00000175294","unma11","CATSPER1"
"unassigned","ENSG00000175305","unma0","CCNE2"
"unassigned","ENSG00000175309","unma9","PHYKPL"
"unassigned","ENSG00000175318","unma5","GRAMD2"
"unassigned","ENSG00000175322","unma10","ZNF519"
"unassigned","ENSG00000175324","unma29","LSM1"
"unassigned","ENSG00000175334","unma4","BANF1"
"unassigned","ENSG00000175352","unma8","NRIP3"
"unassigned","ENSG00000175354","unma11","PTPN2"
"unassigned","ENSG00000175356","unma0","SCUBE2"
"unassigned","ENSG00000175376","unma4","EIF1AD"
"unassigned","ENSG00000175387","unma3","SMAD2"
"unassigned","ENSG00000175395","unma2","ZNF25"
"unassigned","ENSG00000175416","unma18","CLTB"
"unassigned","ENSG00000175445","unma0","LPL"
"unassigned","ENSG00000175455","unma2","CCDC14"
"unassigned","ENSG00000175463","unma12","TBC1D10C"
"unassigned","ENSG00000175467","unma9","SART1"
"unassigned","ENSG00000175470","unma21","PPP2R2D"
"unassigned","ENSG00000175482","unma9","POLD4"
"unassigned","ENSG00000175518","unma11","UBQLNL"
"unassigned","ENSG00000175536","unma13","LIPT2"
"unassigned","ENSG00000175538","unma3","KCNE3"
"unassigned","ENSG00000175544","unma10","CABP4"
"unassigned","ENSG00000175548","unma2","ALG10B"
"unassigned","ENSG00000175550","unma18","DRAP1"
"unassigned","ENSG00000175556","unma8","LONRF3"
"unassigned","ENSG00000175564","unma0","UCP3"
"unassigned","ENSG00000175573","unma18","C11orf68"
"unassigned","ENSG00000175575","unma4","PAAF1"
"unassigned","ENSG00000175581","unma4","MRPL48"
"unassigned","ENSG00000175582","unma6","RAB6A"
"unassigned","ENSG00000175592","unma0","FOSL1"
"unassigned","ENSG00000175602","unma4","CCDC85B"
"unassigned","ENSG00000175634","unma12","RPS6KB2"
"unassigned","ENSG00000175662","unma17","TOM1L2"
"unassigned","ENSG00000175664","unma5","TEX26"
"unassigned","ENSG00000175691","unma0","ZNF77"
"unassigned","ENSG00000175701","unma4","LINC00116"
"unassigned","ENSG00000175727","unma16","MLXIP"
"unassigned","ENSG00000175764","unma0","TTLL11"
"unassigned","ENSG00000175768","unma0","TOMM5"
"unassigned","ENSG00000175782","unma3","SLC35E3"
"unassigned","ENSG00000175787","unma0","ZNF169"
"unassigned","ENSG00000175806","unma18","MSRA"
"unassigned","ENSG00000175826","unma18","CTDNEP1"
"unassigned","ENSG00000175854","unma0","SWI5"
"unassigned","ENSG00000175894","unma16","TSPEAR"
"unassigned","ENSG00000175895","unma20","PLEKHF2"
"unassigned","ENSG00000175899","unma0","A2M"
"unassigned","ENSG00000175920","unma10","DOK7"
"unassigned","ENSG00000175928","unma0","LRRN1"
"unassigned","ENSG00000175931","unma4","UBE2O"
"unassigned","ENSG00000175938","unma8","ORAI3"
"unassigned","ENSG00000175970","unma0","UNC119B"
"unassigned","ENSG00000175985","unma0","PLEKHD1"
"unassigned","ENSG00000176014","unma27","TUBB6"
"unassigned","ENSG00000176018","unma7","LYSMD3"
"unassigned","ENSG00000176022","unma1","B3GALT6"
"unassigned","ENSG00000176024","unma0","ZNF613"
"unassigned","ENSG00000176029","unma5","C11orf16"
"unassigned","ENSG00000176049","unma20","JAKMIP2"
"unassigned","ENSG00000176055","unma2","MBLAC2"
"unassigned","ENSG00000176058","unma24","TPRN"
"unassigned","ENSG00000176076","unma0","KCNE5"
"unassigned","ENSG00000176083","unma31","ZNF683"
"unassigned","ENSG00000176101","unma9","SSNA1"
"unassigned","ENSG00000176108","unma9","CHMP6"
"unassigned","ENSG00000176124","unma10","DLEU1"
"unassigned","ENSG00000176142","unma0","TMEM39A"
"unassigned","ENSG00000176148","unma0","TCP11L1"
"unassigned","ENSG00000176155","unma21","CCDC57"
"unassigned","ENSG00000176160","unma10","HSF5"
"unassigned","ENSG00000176170","unma8","SPHK1"
"unassigned","ENSG00000176171","unma8","BNIP3"
"unassigned","ENSG00000176182","unma9","MYPOP"
"unassigned","ENSG00000176208","unma2","ATAD5"
"unassigned","ENSG00000176209","unma15","SMIM19"
"unassigned","ENSG00000176222","unma10","ZNF404"
"unassigned","ENSG00000176225","unma2","RTTN"
"unassigned","ENSG00000176248","unma1","ANAPC2"
"unassigned","ENSG00000176261","unma28","ZBTB8OS"
"unassigned","ENSG00000176273","unma2","SLC35G1"
"unassigned","ENSG00000176293","unma10","ZNF135"
"unassigned","ENSG00000176340","unma18","COX8A"
"unassigned","ENSG00000176371","unma0","ZSCAN2"
"unassigned","ENSG00000176386","unma0","CDC26"
"unassigned","ENSG00000176390","unma3","CRLF3"
"unassigned","ENSG00000176393","unma0","RNPEP"
"unassigned","ENSG00000176396","unma2","EID2"
"unassigned","ENSG00000176401","unma0","EID2B"
"unassigned","ENSG00000176410","unma4","DNAJC30"
"unassigned","ENSG00000176422","unma1","SPRYD4"
"unassigned","ENSG00000176438","unma0","SYNE3"
"unassigned","ENSG00000176444","unma8","CLK2"
"unassigned","ENSG00000176463","unma16","SLCO3A1"
"unassigned","ENSG00000176472","unma10","ZNF575"
"unassigned","ENSG00000176473","unma0","WDR25"
"unassigned","ENSG00000176476","unma8","SGF29"
"unassigned","ENSG00000176490","unma0","DIRAS1"
"unassigned","ENSG00000176533","unma0","GNG7"
"unassigned","ENSG00000176542","unma3","USF3"
"unassigned","ENSG00000176601","unma5","MAP3K19"
"unassigned","ENSG00000176619","unma4","LMNB2"
"unassigned","ENSG00000176623","unma2","RMDN1"
"unassigned","ENSG00000176624","unma2","MEX3C"
"unassigned","ENSG00000176714","unma0","CCDC121"
"unassigned","ENSG00000176715","unma1","ACSF3"
"unassigned","ENSG00000176731","unma15","C8orf59"
"unassigned","ENSG00000176771","unma0","NCKAP5"
"unassigned","ENSG00000176783","unma0","RUFY1"
"unassigned","ENSG00000176809","unma0","LRRC37A3"
"unassigned","ENSG00000176845","unma18","METRNL"
"unassigned","ENSG00000176853","unma3","FAM91A1"
"unassigned","ENSG00000176871","unma20","WSB2"
"unassigned","ENSG00000176890","unma10","TYMS"
"unassigned","ENSG00000176894","unma0","PXMP2"
"unassigned","ENSG00000176896","unma0","TCEANC"
"unassigned","ENSG00000176915","unma0","ANKLE2"
"unassigned","ENSG00000176927","unma0","EFCAB5"
"unassigned","ENSG00000176928","unma5","GCNT4"
"unassigned","ENSG00000176946","unma4","THAP4"
"unassigned","ENSG00000176953","unma1","NFATC2IP"
"unassigned","ENSG00000176973","unma18","FAM89B"
"unassigned","ENSG00000176974","unma1","SHMT1"
"unassigned","ENSG00000176978","unma4","DPP7"
"unassigned","ENSG00000176986","unma0","SEC24C"
"unassigned","ENSG00000176994","unma0","SMCR8"
"unassigned","ENSG00000177000","unma0","MTHFR"
"unassigned","ENSG00000177030","unma9","DEAF1"
"unassigned","ENSG00000177034","unma2","MTX3"
"unassigned","ENSG00000177045","unma13","SIX5"
"unassigned","ENSG00000177051","unma21","FBXO46"
"unassigned","ENSG00000177058","unma2","SLC38A9"
"unassigned","ENSG00000177076","unma13","ACER2"
