libId,BAD_CYCLES,MEAN_READ_LENGTH,PCT_ADAPTER,PCT_CHIMERAS,PCT_PF_READS,PCT_PF_READS_ALIGNED,PCT_READS_ALIGNED_IN_PAIRS,PF_ALIGNED_BASES,PF_HQ_ALIGNED_BASES,PF_HQ_ALIGNED_Q20_BASES,PF_HQ_ALIGNED_READS,PF_HQ_ERROR_RATE,PF_HQ_MEDIAN_MISMATCHES,PF_INDEL_RATE,PF_MISMATCH_RATE,PF_NOISE_READS,PF_READS,PF_READS_ALIGNED,READS_ALIGNED_IN_PAIRS,STRAND_BALANCE,TOTAL_READS,CODING_BASES,CORRECT_STRAND_READS,IGNORED_READS,INCORRECT_STRAND_READS,INTERGENIC_BASES,INTRONIC_BASES,MEDIAN_3PRIME_BIAS,MEDIAN_5PRIME_BIAS,MEDIAN_5PRIME_TO_3PRIME_BIAS,MEDIAN_CV_COVERAGE,PCT_CODING_BASES,PCT_CORRECT_STRAND_READS,PCT_INTERGENIC_BASES,PCT_INTRONIC_BASES,PCT_MRNA_BASES,PCT_RIBOSOMAL_BASES,PCT_USABLE_BASES,PCT_UTR_BASES,PF_ALIGNED_BASES,PF_BASES,RIBOSOMAL_BASES,UTR_BASES,fastq_total_reads,reads_aligned_sam,aligned,reads_with_mult_align,algn_seg_with_mult_algn,no_feature,ambiguous,too_low_aQual,not_aligned,alignment_not_unique,PERCENT_DUPLICATION,READ_PAIRS_EXAMINED,READ_PAIR_DUPLICATES,READ_PAIR_OPTICAL_DUPLICATES,UNMAPPED_READS,UNPAIRED_READS_EXAMINED,UNPAIRED_READ_DUPLICATES,mapped_reads_w_dups
lib12510_C95GDANXX,0,55.640163,0,0,1,1,0,1041918609,936913613,918996025,16839516,0.002622,0,0.000086,0.00271,0,18727133,18727133,0,0.484069,18727133,346775912,50498,0,10548571,34485085,76940868,1.149953,0.10738,0.103093,0.77806,0.332824,0.004764,0.033098,0.073845,0.875738,0.01732,0.875686,0.542914,1041918609,1041980735,18046263,565672004,19763317,18727136,94.8%,1887618,10.1%,1430998,275707,0,0,6642782,0.756127,0,0,0,0,18727133,14160099,0.947570
lib12511_C95GDANXX,0,55.613598,0,0,1,1,0,1011278613,842463267,824568724,15149720,0.003064,0,0.000047,0.003183,0,18184629,18184629,0,0.436181,18184629,470643474,85242,0,10829516,52723101,76546920,0.875265,0.194916,0.288747,0.58638,0.465394,0.00781,0.052135,0.075693,0.856979,0.015194,0.85695,0.391584,1011278613,1011312643,15365325,396000827,19262207,18184632,94.4%,3034910,16.7%,1141066,401265,0,0,12401058,0.665073,0,0,0,0,18184629,12094098,0.944057
lib12512_C95GDANXX,0,55.638392,0,0,1,1,0,1546429544,1358339986,1331953509,24414484,0.002729,0,0.000061,0.002803,0,27795438,27795438,0,0.444775,27795438,588749700,118778,0,15228972,87326080,183089867,0.966399,0.189075,0.240422,0.601796,0.380716,0.007739,0.056469,0.118395,0.808408,0.016728,0.808374,0.427692,1546429544,1546493478,25869335,661396120,29100976,27795441,95.5%,3380955,12.2%,3317337,386875,0,0,14789306,0.726637,0,0,0,0,27795438,20197205,0.955138
lib12513_C95GDANXX,0,55.565817,0,0,1,1,0,119766049,105987705,103919516,1907189,0.002744,0,0.000051,0.002831,0,2155469,2155469,0,0.446133,2155469,42517738,11971,0,1196964,5716182,13860489,1.012743,0.183541,0.219525,0.723329,0.355007,0.009902,0.047728,0.11573,0.818154,0.01839,0.818124,0.463147,119766049,119770397,2202533,55469292,2562571,2155472,84.1%,248281,11.5%,258065,30626,0,0,958917,0.399748,0,0,0,0,2155469,861644,0.841135
lib12514_C95GDANXX,0,55.358845,0,0,1,1,0,385513,338414,324614,6112,0.003103,0,0.000026,0.003198,0,6964,6964,0,0.455629,6964,122304,32,0,3821,16559,37131,0.873394,0.237157,0.185864,1.047749,0.31725,0.008305,0.042953,0.096316,0.834019,0.026712,0.834006,0.516769,385513,385519,10298,199221,10067,6967,69.2%,853,12.2%,685,88,0,0,3109,0.083573,0,0,0,0,6964,582,0.691765
lib12515_C95GDANXX,0,55.581767,0,0,1,1,0,2794116,2404438,2357088,43264,0.003795,0,0.000018,0.003836,0,50271,50271,0,0.441169,50271,1019714,293,0,25898,221687,363763,0.893043,0.14585,0.17178,0.992185,0.36495,0.011187,0.079341,0.130189,0.779515,0.010956,0.779505,0.414564,2794116,2794151,30612,1158340,61633,50274,81.6%,7008,13.9%,6643,742,0,0,35467,0.076446,0,0,0,0,50271,3843,0.815651
lib12516_C95GDANXX,0,55.596308,0,0,1,1,0,2270974,1944451,1904779,34977,0.003722,0,0.000015,0.003811,0,40848,40848,0,0.435199,40848,758726,205,0,20543,194577,299196,0.926836,0.071489,0.133333,0.964533,0.334097,0.00988,0.08568,0.131748,0.769983,0.012589,0.769975,0.435886,2270974,2270998,28589,989886,60484,40851,67.5%,5872,14.4%,5403,537,0,0,30564,0.084337,0,0,0,0,40848,3445,0.675352
lib12517_C95GDANXX,0,55.545585,0,0,1,1,0,193129,168317,163861,3031,0.003832,0,0.000021,0.003914,0,3477,3477,0,0.444349,3477,71618,16,0,1878,12239,23752,0.890468,0.557707,0.625,1.107568,0.37083,0.008448,0.063372,0.122985,0.79945,0.014193,0.799438,0.42862,193129,193132,2741,82779,8121,3480,42.9%,447,12.8%,433,46,0,0,1994,0.085418,0,0,0,0,3477,297,0.428149
lib12518_C95GDANXX,0,55.622417,0,0,1,1,0,775933129,701945888,689309414,12619960,0.003244,0,0.000086,0.00333,0,13950879,13950879,0,0.479859,13950879,246869324,50141,0,7451552,33007460,100635532,1.013707,0.167788,0.194183,0.717184,0.318158,0.006684,0.042539,0.129696,0.807472,0.020295,0.807421,0.489314,775933129,775981616,15747881,379674629,15151218,13950882,92.1%,1330920,9.5%,1951044,191595,0,0,4826084,0.651877,0,0,0,0,13950879,9094260,0.920776
lib12519_C95GDANXX,0,55.618224,0,0,1,1,0,1360140158,1232667713,1209984899,22164516,0.00344,0,0.000069,0.00359,0,24456098,24456098,0,0.474987,24456098,525583223,58713,0,14048592,38509656,104336666,1.051694,0.097463,0.115661,0.68896,0.386418,0.004162,0.028313,0.07671,0.881331,0.013647,0.881289,0.494913,1360140158,1360204745,18561174,673150824,25544996,24456101,95.7%,2291583,9.4%,1987645,548672,0,0,7705362,0.751017,0,0,0,0,24456098,18366934,0.957373
lib12520_C95GDANXX,0,55.648829,0,0,1,1,0,1334370885,1215891074,1194343113,21849804,0.003206,0,0.000068,0.003304,0,23979533,23979533,0,0.475124,23979533,518106488,95301,0,13059094,58667398,140899613,0.919003,0.203077,0.255703,0.582238,0.388278,0.007245,0.043966,0.105593,0.834655,0.015788,0.834616,0.446377,1334370885,1334432937,21066813,595632225,25030182,23979536,95.8%,2129730,8.9%,2812886,316078,0,0,8105471,0.698191,0,0,0,0,23979533,16742296,0.958025
lib12521_C95GDANXX,0,55.559813,0,0,1,1,0,271245476,247496421,243046679,4454305,0.003079,0,0.000074,0.003159,0,4882314,4882314,0,0.478556,4882314,90221511,23420,0,2604025,14111266,29452176,0.99631,0.181233,0.199764,0.710833,0.332619,0.008914,0.052024,0.108581,0.819395,0.020002,0.819349,0.486775,271245476,271260453,5425556,132035553,5255061,4882317,92.9%,428010,8.8%,629785,54875,0,0,1643377,0.555447,0,0,0,0,4882314,2711866,0.929069
lib12522_C95GDANXX,0,55.628155,0,0,1,1,0,1275926,1088929,1070738,19576,0.003319,0,0.000017,0.003395,0,22937,22937,0,0.437241,22937,446233,115,0,10917,114710,218312,0.851007,0.168943,0.324491,0.947406,0.349733,0.010424,0.089903,0.171101,0.725348,0.013647,0.725339,0.375616,1275926,1275943,17413,479258,40893,22940,56.1%,3362,14.7%,3807,266,0,0,18281,0.042726,0,0,0,0,22937,980,0.560903
lib12523_C95GDANXX,0,55.595265,0,0,1,1,0,6429853,5630109,5526566,101272,0.003505,0,0.000023,0.003597,0,115656,115656,0,0.434902,115656,2652770,647,0,64095,338187,692206,0.869551,0.209589,0.259045,0.944797,0.412571,0.009994,0.052596,0.107655,0.822629,0.01712,0.822619,0.410058,6429853,6429926,110081,2636611,142930,115659,80.9%,14385,12.4%,12453,1675,0,0,60738,0.144238,0,0,0,0,115656,16682,0.809179
lib12524_C95GDANXX,0,55.645507,0,0,1,1,0,334415506,283616126,278612911,5096700,0.003981,0,0.000071,0.00413,0,6009976,6009976,0,0.36998,6009976,139092046,62469,0,3371815,17496926,37093944,1.050674,0.190271,0.187448,0.699426,0.415926,0.01819,0.052321,0.110922,0.802499,0.034261,0.802469,0.386574,334415506,334428159,11457362,129276179,6906370,6009979,87.0%,913277,15.2%,641132,95024,0,0,3384978,0.568629,0,0,0,0,6009976,3417449,0.870208
lib12525_C95GDANXX,0,55.639304,0,0,1,1,0,1038535456,928461916,911751544,16687733,0.003487,0,0.000068,0.003594,0,18666312,18666312,0,0.455172,18666312,413237498,86189,0,10060305,47459707,127090249,0.900064,0.23025,0.281682,0.597161,0.397904,0.008494,0.045699,0.122374,0.817274,0.014654,0.817238,0.41937,1038535456,1038580605,15219016,435530170,19638288,18666315,95.1%,1978580,10.6%,2373163,284619,0,0,7704969,0.675258,0,0,0,0,18666312,12604581,0.950506
lib12526_C95GDANXX,0,55.62216,0,0,1,1,0,891644485,764728105,750194669,13749833,0.003641,0,0.00006,0.003717,0,16030951,16030951,0,0.445707,16030951,341361335,60647,0,8755746,65708890,73013622,1.077717,0.116468,0.123732,0.677988,0.382845,0.006879,0.073694,0.081886,0.825541,0.018879,0.825512,0.442697,891644485,891676115,16833756,394728009,17180241,16030954,93.3%,2281119,14.2%,1296792,266708,0,0,11034346,0.698328,0,0,0,0,16030951,11194862,0.933104
lib12527_C95GDANXX,0,55.63004,0,0,1,1,0,753349258,650146175,637781285,11687584,0.003327,0,0.000072,0.00339,0,13542796,13542796,0,0.447634,13542796,246108028,52072,0,6868801,60731389,88864182,1.059503,0.175965,0.184468,0.681843,0.326685,0.007524,0.080615,0.117959,0.78556,0.015867,0.785521,0.458875,753349258,753386277,11953760,345692843,14591426,13542799,92.8%,1855213,13.7%,1612847,177470,0,0,9366414,0.707068,0,0,0,0,13542796,9575673,0.928134
lib12528_C95GDANXX,0,55.624436,0,0,1,1,0,866783430,717808424,704391623,12906283,0.003586,0,0.000091,0.003678,0,15583727,15583727,0,0.454115,15583727,184711676,51465,0,7857158,76285900,94302058,2.475925,0.016463,0.006771,1.307571,0.2131,0.006507,0.08801,0.108795,0.781518,0.021678,0.78147,0.568418,866783430,866836027,18789740,492695025,17321710,15583730,90.0%,2677445,17.2%,1533952,264232,0,0,13209936,0.861059,0,0,0,0,15583727,13418516,0.899664
lib12529_C95GDANXX,0,55.642386,0,0,1,1,0,1102333444,1012566553,994655261,18198136,0.003337,0,0.00006,0.003444,0,19811808,19811808,0,0.491083,19811808,443960585,64337,0,10950573,40887435,138250364,0.889707,0.223457,0.282574,0.575961,0.402746,0.005841,0.037092,0.125416,0.829174,0.008318,0.829142,0.426428,1102333444,1102376263,9169521,470066069,20681002,19811811,95.8%,1613673,8.1%,2715762,267255,0,0,5816693,0.645408,0,0,0,0,19811808,12786701,0.957971
lib12530_C95GDANXX,0,55.64881,0,0,1,1,0,623108286,565750184,555654456,10166713,0.003463,0,0.000072,0.00355,0,11197679,11197679,0,0.483581,11197679,217078487,40677,0,6085906,29081816,72008166,0.986268,0.159731,0.189462,0.660062,0.34838,0.006639,0.046672,0.115563,0.825455,0.012311,0.825416,0.477075,623108286,623137507,7671218,297269178,11759192,11197682,95.2%,1030967,9.2%,1430837,141742,0,0,4053491,0.622394,0,0,0,0,11197679,6969369,0.952249
lib12531_C95GDANXX,0,55.530682,0,0,1,1,0,53063645,46670207,45802638,840351,0.003226,0,0.000065,0.003322,0,955619,955619,0,0.477815,955619,15112445,3281,0,543012,2164159,3809409,1.418475,0.066521,0.061408,0.991483,0.284798,0.006006,0.040784,0.071789,0.865537,0.021892,0.865495,0.580738,53063645,53066175,1161674,30816088,1142975,955622,83.6%,115269,12.1%,69790,13342,0,0,423081,0.452491,0,0,0,0,955619,432409,0.836080
lib12532_C95GDANXX,0,55.604145,0,0,1,1,0,9009091,7009282,6880208,126058,0.003965,0,0.000036,0.003928,0,162024,162024,0,0.381826,162024,3310971,1106,0,81271,1123971,1110227,0.858217,0.185752,0.282476,0.975938,0.367514,0.013426,0.12476,0.123234,0.729947,0.02206,0.729937,0.362432,9009091,9009206,198742,3265186,227177,162027,71.3%,35967,22.2%,15777,2352,0,0,207170,0.189281,0,0,0,0,162024,30668,0.713206
lib12533_C95GDANXX,0,55.603618,0,0,1,1,0,3347099,2817429,2767433,50669,0.003557,0,0.000033,0.003597,0,60197,60197,0,0.436417,60197,1123184,275,0,30691,280222,427346,0.831732,0.115643,0.152174,1.014388,0.335569,0.008881,0.083721,0.127677,0.772926,0.015676,0.77291,0.437357,3347099,3347171,52470,1463877,79231,60200,76.0%,9529,15.8%,7175,789,0,0,49198,0.115986,0,0,0,0,60197,6982,0.759766
lib12534_C95GDANXX,0,55.630743,0,0,1,1,0,1236006442,1109060450,1089202042,19936471,0.003571,0,0.000056,0.003705,0,22218736,22218736,0,0.447644,22218736,609966431,106383,0,13184336,37345318,90615981,0.862579,0.183871,0.268162,0.578095,0.493498,0.008004,0.030215,0.073314,0.882402,0.014071,0.882375,0.388904,1236006442,1236044803,17391493,480688428,23580605,22218739,94.2%,2282266,10.3%,1572984,468141,0,0,7928470,0.655837,0,0,0,0,22218736,14571873,0.942246
lib12535_C95GDANXX,0,55.630521,0,0,1,1,0,1220781388,1102252043,1081557521,19814591,0.003246,0,0.000059,0.003344,0,21945393,21945393,0,0.479702,21945393,508362689,58517,0,12606438,43712566,94892302,0.951521,0.138873,0.178585,0.609866,0.416424,0.00462,0.035807,0.077731,0.873398,0.013065,0.873361,0.456974,1220781388,1220833654,15949189,557865703,22950920,21945396,95.6%,2130803,9.7%,1768350,391380,0,0,7888358,0.700194,0,0,0,0,21945393,15366037,0.956188
lib12536_C95GDANXX,0,55.626138,0,0,1,1,0,1251107261,1100211956,1079987496,19779842,0.003385,0,0.000056,0.00349,0,22492134,22492134,0,0.476388,22492134,488653542,78187,0,12963289,57605189,84596383,1.056047,0.129188,0.127314,0.656001,0.390577,0.005995,0.046043,0.067617,0.867569,0.018771,0.867539,0.476992,1251107261,1251150543,23485104,596768236,23536702,22492137,95.6%,2712293,12.1%,1516204,462506,0,0,10988901,0.735578,0,0,0,0,22492134,16544711,0.955620
