"cellType","ensemblID","geneSet","symbol"
"unassigned","ENSG00000152642","unma1","GPD1L"
"unassigned","ENSG00000115159","unma1","GPD2"
"unassigned","ENSG00000181619","unma1","GPR135"
"unassigned","ENSG00000154165","unma1","GPR15"
"unassigned","ENSG00000174946","unma1","GPR171"
"unassigned","ENSG00000147138","unma1","GPR174"
"unassigned","ENSG00000152749","unma1","GPR180"
"unassigned","ENSG00000171659","unma1","GPR34"
"unassigned","ENSG00000112218","unma1","GPR63"
"unassigned","ENSG00000119737","unma1","GPR75"
"unassigned","ENSG00000171657","unma1","GPR82"
"unassigned","ENSG00000185477","unma1","GPRIN3"
"unassigned","ENSG00000164284","unma1","GRPEL2"
"unassigned","ENSG00000138780","unma1","GSTCD"
"unassigned","ENSG00000165417","unma1","GTF2A1"
"unassigned","ENSG00000153767","unma1","GTF2E1"
"unassigned","ENSG00000110768","unma1","GTF2H1"
"unassigned","ENSG00000183474","unma1","GTF2H2C"
"unassigned","ENSG00000111358","unma1","GTF2H3"
"unassigned","ENSG00000119041","unma1","GTF3C3"
"unassigned","ENSG00000125484","unma1","GTF3C4"
"unassigned","ENSG00000105793","unma1","GTPBP10"
"unassigned","ENSG00000163607","unma1","GTPBP8"
"unassigned","ENSG00000151806","unma1","GUF1"
"unassigned","ENSG00000151233","unma1","GXYLT1"
"unassigned","ENSG00000125812","unma1","GZF1"
"unassigned","ENSG00000206527","unma1","HACD2"
"unassigned","ENSG00000085382","unma1","HACE1"
"unassigned","ENSG00000137814","unma1","HAUS2"
"unassigned","ENSG00000214367","unma1","HAUS3"
"unassigned","ENSG00000147874","unma1","HAUS6"
"unassigned","ENSG00000112339","unma1","HBS1L"
"unassigned","ENSG00000111727","unma1","HCFC2"
"unassigned","ENSG00000048052","unma1","HDAC9"
"unassigned","ENSG00000165259","unma1","HDX"
"unassigned","ENSG00000129493","unma1","HEATR5A"
"unassigned","ENSG00000008869","unma1","HEATR5B"
"unassigned","ENSG00000068097","unma1","HEATR6"
"unassigned","ENSG00000112406","unma1","HECA"
"unassigned","ENSG00000092148","unma1","HECTD1"
"unassigned","ENSG00000165338","unma1","HECTD2"
"unassigned","ENSG00000173706","unma1","HEG1"
"unassigned","ENSG00000127311","unma1","HELB"
"unassigned","ENSG00000163312","unma1","HELQ"
"unassigned","ENSG00000198265","unma1","HELZ"
"unassigned","ENSG00000103657","unma1","HERC1"
"unassigned","ENSG00000128731","unma1","HERC2"
"unassigned","ENSG00000148634","unma1","HERC4"
"unassigned","ENSG00000095951","unma1","HIVEP1"
"unassigned","ENSG00000010818","unma1","HIVEP2"
"unassigned","ENSG00000112972","unma1","HMGCS1"
"unassigned","ENSG00000100281","unma1","HMGXB4"
"unassigned","ENSG00000152795","unma1","HNRNPDL"
"unassigned","ENSG00000143889","unma1","HNRNPLL"
"unassigned","ENSG00000152413","unma1","HOMER1"
"unassigned","ENSG00000134709","unma1","HOOK1"
"unassigned","ENSG00000168172","unma1","HOOK3"
"unassigned","ENSG00000127483","unma1","HP1BP3"
"unassigned","ENSG00000163755","unma1","HPS3"
"unassigned","ENSG00000110756","unma1","HPS5"
"unassigned","ENSG00000153936","unma1","HS2ST1"
"unassigned","ENSG00000125430","unma1","HS3ST3B1"
"unassigned","ENSG00000149084","unma1","HSD17B12"
"unassigned","ENSG00000133835","unma1","HSD17B4"
"unassigned","ENSG00000103160","unma1","HSDL1"
"unassigned","ENSG00000155304","unma1","HSPA13"
"unassigned","ENSG00000187522","unma1","HSPA14"
"unassigned","ENSG00000136273","unma1","HUS1"
"unassigned","ENSG00000067704","unma1","IARS2"
"unassigned","ENSG00000005700","unma1","IBTK"
"unassigned","ENSG00000163596","unma1","ICA1L"
"unassigned","ENSG00000164151","unma1","ICE1"
"unassigned","ENSG00000128915","unma1","ICE2"
"unassigned","ENSG00000112144","unma1","ICK"
"unassigned","ENSG00000119912","unma1","IDE"
"unassigned","ENSG00000068885","unma1","IFT80"
"unassigned","ENSG00000182700","unma1","IGIP"
"unassigned","ENSG00000185811","unma1","IKZF1"
"unassigned","ENSG00000030419","unma1","IKZF2"
"unassigned","ENSG00000161405","unma1","IKZF3"
"unassigned","ENSG00000123411","unma1","IKZF4"
"unassigned","ENSG00000095574","unma1","IKZF5"
"unassigned","ENSG00000134352","unma1","IL6ST"
"unassigned","ENSG00000133731","unma1","IMPA1"
"unassigned","ENSG00000154059","unma1","IMPACT"
"unassigned","ENSG00000104331","unma1","IMPAD1"
"unassigned","ENSG00000149503","unma1","INCENP"
"unassigned","ENSG00000071243","unma1","ING3"
"unassigned","ENSG00000114933","unma1","INO80D"
"unassigned","ENSG00000040933","unma1","INPP4A"
"unassigned","ENSG00000109452","unma1","INPP4B"
"unassigned","ENSG00000198825","unma1","INPP5F"
"unassigned","ENSG00000186480","unma1","INSIG1"
"unassigned","ENSG00000108506","unma1","INTS2"
"unassigned","ENSG00000102786","unma1","INTS6"
"unassigned","ENSG00000164941","unma1","INTS8"
"unassigned","ENSG00000119509","unma1","INVS"
"unassigned","ENSG00000074706","unma1","IPCEF1"
"unassigned","ENSG00000086200","unma1","IPO11"
"unassigned","ENSG00000205339","unma1","IPO7"
"unassigned","ENSG00000133704","unma1","IPO8"
"unassigned","ENSG00000197429","unma1","IPP"
"unassigned","ENSG00000146243","unma1","IRAK1BP1"
"unassigned","ENSG00000136381","unma1","IREB2"
"unassigned","ENSG00000169047","unma1","IRS1"
"unassigned","ENSG00000066583","unma1","ISOC1"
"unassigned","ENSG00000078747","unma1","ITCH"
"unassigned","ENSG00000129636","unma1","ITFG1"
"unassigned","ENSG00000115232","unma1","ITGA4"
"unassigned","ENSG00000138448","unma1","ITGAV"
"unassigned","ENSG00000150093","unma1","ITGB1"
"unassigned","ENSG00000150995","unma1","ITPR1"
"unassigned","ENSG00000123104","unma1","ITPR2"
"unassigned","ENSG00000077684","unma1","JADE1"
"unassigned","ENSG00000102221","unma1","JADE3"
"unassigned","ENSG00000162434","unma1","JAK1"
"unassigned","ENSG00000152409","unma1","JMY"
"unassigned","ENSG00000234616","unma1","JRK"
"unassigned","ENSG00000183340","unma1","JRKL"
"unassigned","ENSG00000144445","unma1","KANSL1L"
"unassigned","ENSG00000114166","unma1","KAT2B"
"unassigned","ENSG00000156650","unma1","KAT6B"
"unassigned","ENSG00000102781","unma1","KATNAL1"
"unassigned","ENSG00000165572","unma1","KBTBD6"
"unassigned","ENSG00000163376","unma1","KBTBD8"
"unassigned","ENSG00000177272","unma1","KCNA3"
"unassigned","ENSG00000185760","unma1","KCNQ5"
"unassigned","ENSG00000112078","unma1","KCTD20"
"unassigned","ENSG00000136636","unma1","KCTD3"
"unassigned","ENSG00000168301","unma1","KCTD6"
"unassigned","ENSG00000104756","unma1","KCTD9"
"unassigned","ENSG00000178202","unma1","KDELC2"
"unassigned","ENSG00000115548","unma1","KDM3A"
"unassigned","ENSG00000073614","unma1","KDM5A"
"unassigned","ENSG00000117139","unma1","KDM5B"
"unassigned","ENSG00000166398","unma1","KIAA0355"
"unassigned","ENSG00000136813","unma1","KIAA0368"
"unassigned","ENSG00000100578","unma1","KIAA0586"
"unassigned","ENSG00000069712","unma1","KIAA1107"
"unassigned","ENSG00000138688","unma1","KIAA1109"
"unassigned","ENSG00000163807","unma1","KIAA1143"
"unassigned","ENSG00000164944","unma1","KIAA1429"
"unassigned","ENSG00000163507","unma1","KIAA1524"
"unassigned","ENSG00000168116","unma1","KIAA1586"
"unassigned","ENSG00000162929","unma1","KIAA1841"
"unassigned","ENSG00000183354","unma1","KIAA2026"
"unassigned","ENSG00000089177","unma1","KIF16B"
"unassigned","ENSG00000138182","unma1","KIF20B"
"unassigned","ENSG00000139116","unma1","KIF21A"
"unassigned","ENSG00000165115","unma1","KIF27"
"unassigned","ENSG00000068796","unma1","KIF2A"
"unassigned","ENSG00000131437","unma1","KIF3A"
"unassigned","ENSG00000101350","unma1","KIF3B"
"unassigned","ENSG00000151657","unma1","KIN"
"unassigned","ENSG00000157404","unma1","KIT"
"unassigned","ENSG00000155090","unma1","KLF10"
"unassigned","ENSG00000109787","unma1","KLF3"
"unassigned","ENSG00000102554","unma1","KLF5"
"unassigned","ENSG00000119138","unma1","KLF9"
"unassigned","ENSG00000197776","unma1","KLHDC1"
"unassigned","ENSG00000128607","unma1","KLHDC10"
"unassigned","ENSG00000178502","unma1","KLHL11"
"unassigned","ENSG00000174010","unma1","KLHL15"
"unassigned","ENSG00000076321","unma1","KLHL20"
"unassigned","ENSG00000213160","unma1","KLHL23"
"unassigned","ENSG00000114796","unma1","KLHL24"
"unassigned","ENSG00000179454","unma1","KLHL28"
"unassigned","ENSG00000135686","unma1","KLHL36"
"unassigned","ENSG00000087448","unma1","KLHL42"
"unassigned","ENSG00000172578","unma1","KLHL6"
"unassigned","ENSG00000122550","unma1","KLHL7"
"unassigned","ENSG00000198642","unma1","KLHL9"
"unassigned","ENSG00000183542","unma1","KLRC4"
"unassigned","ENSG00000117009","unma1","KMO"
"unassigned","ENSG00000118058","unma1","KMT2A"
"unassigned","ENSG00000055609","unma1","KMT2C"
"unassigned","ENSG00000005483","unma1","KMT2E"
"unassigned","ENSG00000110066","unma1","KMT5B"
"unassigned","ENSG00000102753","unma1","KPNA3"
"unassigned","ENSG00000196911","unma1","KPNA5"
"unassigned","ENSG00000133703","unma1","KRAS"
"unassigned","ENSG00000001631","unma1","KRIT1"
"unassigned","ENSG00000111615","unma1","KRR1"
"unassigned","ENSG00000126777","unma1","KTN1"
"unassigned","ENSG00000087299","unma1","L2HGDH"
"unassigned","ENSG00000198945","unma1","L3MBTL3"
"unassigned","ENSG00000179630","unma1","LACC1"
"unassigned","ENSG00000115365","unma1","LANCL1"
"unassigned","ENSG00000138709","unma1","LARP1B"
"unassigned","ENSG00000161813","unma1","LARP4"
"unassigned","ENSG00000131023","unma1","LATS1"
"unassigned","ENSG00000122188","unma1","LAX1"
"unassigned","ENSG00000172954","unma1","LCLAT1"
"unassigned","ENSG00000196233","unma1","LCOR"
"unassigned","ENSG00000178177","unma1","LCORL"
"unassigned","ENSG00000168675","unma1","LDLRAD4"
"unassigned","ENSG00000174106","unma1","LEMD3"
"unassigned","ENSG00000116678","unma1","LEPR"
"unassigned","ENSG00000205213","unma1","LGR4"
"unassigned","ENSG00000174405","unma1","LIG4"
"unassigned","ENSG00000144791","unma1","LIMD1"
"unassigned","ENSG00000169756","unma1","LIMS1"
"unassigned","ENSG00000189308","unma1","LIN54"
"unassigned","ENSG00000148943","unma1","LIN7C"
"unassigned","ENSG00000183814","unma1","LIN9"
"unassigned","ENSG00000074695","unma1","LMAN1"
"unassigned","ENSG00000105983","unma1","LMBR1"
"unassigned","ENSG00000164187","unma1","LMBRD2"
"unassigned","ENSG00000185621","unma1","LMLN"
"unassigned","ENSG00000113441","unma1","LNPEP"
"unassigned","ENSG00000144320","unma1","LNPK"
"unassigned","ENSG00000139517","unma1","LNX2"
"unassigned","ENSG00000102910","unma1","LONP2"
"unassigned","ENSG00000139679","unma1","LPAR6"
"unassigned","ENSG00000134324","unma1","LPIN1"
"unassigned","ENSG00000198589","unma1","LRBA"
"unassigned","ENSG00000136141","unma1","LRCH1"
"unassigned","ENSG00000186001","unma1","LRCH3"
"unassigned","ENSG00000121931","unma1","LRIF1"
"unassigned","ENSG00000198799","unma1","LRIG2"
"unassigned","ENSG00000147650","unma1","LRP12"
"unassigned","ENSG00000070018","unma1","LRP6"
"unassigned","ENSG00000157193","unma1","LRP8"
"unassigned","ENSG00000185158","unma1","LRRC37B"
"unassigned","ENSG00000066557","unma1","LRRC40"
"unassigned","ENSG00000180979","unma1","LRRC57"
"unassigned","ENSG00000163428","unma1","LRRC58"
"unassigned","ENSG00000197147","unma1","LRRC8B"
"unassigned","ENSG00000171488","unma1","LRRC8C"
"unassigned","ENSG00000171492","unma1","LRRC8D"
"unassigned","ENSG00000133739","unma1","LRRCC1"
"unassigned","ENSG00000155858","unma1","LSM11"
"unassigned","ENSG00000257103","unma1","LSM14A"
"unassigned","ENSG00000198862","unma1","LTN1"
"unassigned","ENSG00000169641","unma1","LUZP1"
"unassigned","ENSG00000054219","unma1","LY75"
"unassigned","ENSG00000120992","unma1","LYPLA1"
"unassigned","ENSG00000186687","unma1","LYRM7"
"unassigned","ENSG00000176018","unma1","LYSMD3"
"unassigned","ENSG00000162441","unma1","LZIC"
"unassigned","ENSG00000163818","unma1","LZTFL1"
"unassigned","ENSG00000003056","unma1","M6PR"
"unassigned","ENSG00000172264","unma1","MACROD2"
"unassigned","ENSG00000178573","unma1","MAF"
"unassigned","ENSG00000081026","unma1","MAGI3"
"unassigned","ENSG00000102158","unma1","MAGT1"
"unassigned","ENSG00000172175","unma1","MALT1"
"unassigned","ENSG00000184384","unma1","MAML2"
"unassigned","ENSG00000198162","unma1","MAN1A2"
"unassigned","ENSG00000112893","unma1","MAN2A1"
"unassigned","ENSG00000172469","unma1","MANEA"
"unassigned","ENSG00000212916","unma1","MAP10"
"unassigned","ENSG00000095015","unma1","MAP3K1"
"unassigned","ENSG00000143674","unma1","MAP3K21"
"unassigned","ENSG00000135341","unma1","MAP3K7"
"unassigned","ENSG00000011566","unma1","MAP4K3"
"unassigned","ENSG00000012983","unma1","MAP4K5"
"unassigned","ENSG00000164114","unma1","MAP9"
"unassigned","ENSG00000069956","unma1","MAPK6"
"unassigned","ENSG00000107643","unma1","MAPK8"
"unassigned","ENSG00000145416","unma1","MARCH1"
"unassigned","ENSG00000145495","unma1","MARCH6"
"unassigned","ENSG00000069020","unma1","MAST4"
"unassigned","ENSG00000168906","unma1","MAT2A"
"unassigned","ENSG00000015479","unma1","MATR3"
"unassigned","ENSG00000204406","unma1","MBD5"
"unassigned","ENSG00000176055","unma1","MBLAC2"
"unassigned","ENSG00000152601","unma1","MBNL1"
"unassigned","ENSG00000139793","unma1","MBNL2"
"unassigned","ENSG00000011258","unma1","MBTD1"
"unassigned","ENSG00000012174","unma1","MBTPS2"
"unassigned","ENSG00000180398","unma1","MCFD2"
"unassigned","ENSG00000125885","unma1","MCM8"
"unassigned","ENSG00000111877","unma1","MCM9"
"unassigned","ENSG00000135272","unma1","MDFIC"
"unassigned","ENSG00000111554","unma1","MDM1"
"unassigned","ENSG00000125686","unma1","MED1"
"unassigned","ENSG00000108510","unma1","MED13"
"unassigned","ENSG00000123066","unma1","MED13L"
"unassigned","ENSG00000180182","unma1","MED14"
"unassigned","ENSG00000042429","unma1","MED17"
"unassigned","ENSG00000152944","unma1","MED21"
"unassigned","ENSG00000112282","unma1","MED23"
"unassigned","ENSG00000118579","unma1","MED28"
"unassigned","ENSG00000081189","unma1","MEF2C"
"unassigned","ENSG00000145388","unma1","METTL14"
"unassigned","ENSG00000169519","unma1","METTL15"
"unassigned","ENSG00000101574","unma1","METTL4"
"unassigned","ENSG00000183496","unma1","MEX3B"
"unassigned","ENSG00000176624","unma1","MEX3C"
"unassigned","ENSG00000037749","unma1","MFAP3"
"unassigned","ENSG00000196312","unma1","MFSD14C"
"unassigned","ENSG00000173214","unma1","MFSD4B"
"unassigned","ENSG00000151690","unma1","MFSD6"
"unassigned","ENSG00000174197","unma1","MGA"
"unassigned","ENSG00000168282","unma1","MGAT2"
"unassigned","ENSG00000101752","unma1","MIB1"
"unassigned","ENSG00000155970","unma1","MICU3"
"unassigned","ENSG00000155545","unma1","MIER3"
"unassigned","ENSG00000180488","unma1","MIGA1"
"unassigned","ENSG00000128923","unma1","MINDY2"
"unassigned","ENSG00000148481","unma1","MINDY3"
"unassigned","ENSG00000107789","unma1","MINPP1"
"unassigned","ENSG00000167842","unma1","MIS12"
"unassigned","ENSG00000129534","unma1","MIS18BP1"
"unassigned","ENSG00000186260","unma1","MKL2"
"unassigned","ENSG00000075975","unma1","MKRN2"
"unassigned","ENSG00000078403","unma1","MLLT10"
"unassigned","ENSG00000146263","unma1","MMS22L"
"unassigned","ENSG00000173542","unma1","MOB1B"
"unassigned","ENSG00000120162","unma1","MOB3B"
"unassigned","ENSG00000061987","unma1","MON2"
"unassigned","ENSG00000159256","unma1","MORC3"
"unassigned","ENSG00000051825","unma1","MPHOSPH9"
"unassigned","ENSG00000072415","unma1","MPP5"
"unassigned","ENSG00000150054","unma1","MPP7"
"unassigned","ENSG00000020922","unma1","MRE11"
"unassigned","ENSG00000118242","unma1","MREG"
"unassigned","ENSG00000115364","unma1","MRPL19"
"unassigned","ENSG00000198015","unma1","MRPL42"
"unassigned","ENSG00000156738","unma1","MS4A1"
"unassigned","ENSG00000170903","unma1","MSANTD4"
"unassigned","ENSG00000113318","unma1","MSH3"
"unassigned","ENSG00000174579","unma1","MSL2"
"unassigned","ENSG00000099810","unma1","MTAP"
"unassigned","ENSG00000147649","unma1","MTDH"
"unassigned","ENSG00000127989","unma1","MTERF1"
"unassigned","ENSG00000143033","unma1","MTF2"
"unassigned","ENSG00000085760","unma1","MTIF2"
"unassigned","ENSG00000171100","unma1","MTM1"
"unassigned","ENSG00000063601","unma1","MTMR1"
"unassigned","ENSG00000150712","unma1","MTMR12"
"unassigned","ENSG00000087053","unma1","MTMR2"
"unassigned","ENSG00000139505","unma1","MTMR6"
"unassigned","ENSG00000104643","unma1","MTMR9"
"unassigned","ENSG00000135297","unma1","MTO1"
"unassigned","ENSG00000198793","unma1","MTOR"
"unassigned","ENSG00000107951","unma1","MTPAP"
"unassigned","ENSG00000116984","unma1","MTR"
"unassigned","ENSG00000124275","unma1","MTRR"
"unassigned","ENSG00000170873","unma1","MTSS1"
"unassigned","ENSG00000177034","unma1","MTX3"
"unassigned","ENSG00000146085","unma1","MUT"
"unassigned","ENSG00000185697","unma1","MYBL1"
"unassigned","ENSG00000005810","unma1","MYCBP2"
"unassigned","ENSG00000085274","unma1","MYNN"
"unassigned","ENSG00000197535","unma1","MYO5A"
"unassigned","ENSG00000066933","unma1","MYO9A"
"unassigned","ENSG00000162601","unma1","MYSM1"
"unassigned","ENSG00000078177","unma1","N4BP2"
"unassigned","ENSG00000139597","unma1","N4BP2L1"
"unassigned","ENSG00000164134","unma1","NAA15"
"unassigned","ENSG00000172766","unma1","NAA16"
"unassigned","ENSG00000111300","unma1","NAA25"
"unassigned","ENSG00000139977","unma1","NAA30"
"unassigned","ENSG00000121579","unma1","NAA50"
"unassigned","ENSG00000152620","unma1","NADK2"
"unassigned","ENSG00000170191","unma1","NANP"
"unassigned","ENSG00000186462","unma1","NAP1L2"
"unassigned","ENSG00000186310","unma1","NAP1L3"
"unassigned","ENSG00000161048","unma1","NAPEPLD"
"unassigned","ENSG00000134265","unma1","NAPG"
"unassigned","ENSG00000134440","unma1","NARS"
"unassigned","ENSG00000171428","unma1","NAT1"
"unassigned","ENSG00000134369","unma1","NAV1"
"unassigned","ENSG00000172915","unma1","NBEA"
"unassigned","ENSG00000144426","unma1","NBEAL1"
"unassigned","ENSG00000268043","unma1","NBPF12"
"unassigned","ENSG00000142794","unma1","NBPF3"
"unassigned","ENSG00000269713","unma1","NBPF9"
"unassigned","ENSG00000151503","unma1","NCAPD3"
"unassigned","ENSG00000136937","unma1","NCBP1"
"unassigned","ENSG00000074356","unma1","NCBP3"
"unassigned","ENSG00000144959","unma1","NCEH1"
"unassigned","ENSG00000158092","unma1","NCK1"
"unassigned","ENSG00000061676","unma1","NCKAP1"
"unassigned","ENSG00000124151","unma1","NCOA3"
"unassigned","ENSG00000111912","unma1","NCOA7"
"unassigned","ENSG00000141027","unma1","NCOR1"
"unassigned","ENSG00000188211","unma1","NCR3LG1"
"unassigned","ENSG00000102471","unma1","NDFIP2"
"unassigned","ENSG00000023228","unma1","NDUFS1"
"unassigned","ENSG00000177707","unma1","NECTIN3"
"unassigned","ENSG00000139350","unma1","NEDD1"
"unassigned","ENSG00000069869","unma1","NEDD4"
"unassigned","ENSG00000137601","unma1","NEK1"
"unassigned","ENSG00000114904","unma1","NEK4"
"unassigned","ENSG00000151414","unma1","NEK7"
"unassigned","ENSG00000119638","unma1","NEK9"
"unassigned","ENSG00000165525","unma1","NEMF"
"unassigned","ENSG00000166881","unma1","NEMP1"
"unassigned","ENSG00000196712","unma1","NF1"
"unassigned","ENSG00000102908","unma1","NFAT5"
"unassigned","ENSG00000170448","unma1","NFXL1"
"unassigned","ENSG00000001167","unma1","NFYA"
"unassigned","ENSG00000196865","unma1","NHLRC2"
"unassigned","ENSG00000188811","unma1","NHLRC3"
"unassigned","ENSG00000170113","unma1","NIPA1"
"unassigned","ENSG00000164190","unma1","NIPBL"
"unassigned","ENSG00000146729","unma1","NIPSNAP2"
"unassigned","ENSG00000087095","unma1","NLK"
"unassigned","ENSG00000169251","unma1","NMD3"
"unassigned","ENSG00000112992","unma1","NNT"
"unassigned","ENSG00000173145","unma1","NOC3L"
"unassigned","ENSG00000198000","unma1","NOL8"
"unassigned","ENSG00000146909","unma1","NOM1"
"unassigned","ENSG00000185164","unma1","NOMO2"
"unassigned","ENSG00000149308","unma1","NPAT"
"unassigned","ENSG00000141458","unma1","NPC1"
"unassigned","ENSG00000113971","unma1","NPHP3"
"unassigned","ENSG00000174738","unma1","NR1D2"
"unassigned","ENSG00000120798","unma1","NR2C1"
"unassigned","ENSG00000177463","unma1","NR2C2"
"unassigned","ENSG00000113580","unma1","NR3C1"
"unassigned","ENSG00000213281","unma1","NRAS"
"unassigned","ENSG00000134986","unma1","NREP"
"unassigned","ENSG00000180530","unma1","NRIP1"
"unassigned","ENSG00000147548","unma1","NSD3"
"unassigned","ENSG00000178425","unma1","NT5DC1"
"unassigned","ENSG00000151413","unma1","NUBPL"
"unassigned","ENSG00000120526","unma1","NUDCD1"
"unassigned","ENSG00000167005","unma1","NUDT21"
"unassigned","ENSG00000111581","unma1","NUP107"
"unassigned","ENSG00000124789","unma1","NUP153"
"unassigned","ENSG00000113569","unma1","NUP155"
"unassigned","ENSG00000030066","unma1","NUP160"
"unassigned","ENSG00000155561","unma1","NUP205"
"unassigned","ENSG00000120253","unma1","NUP43"
"unassigned","ENSG00000138750","unma1","NUP54"
"unassigned","ENSG00000153989","unma1","NUS1"
"unassigned","ENSG00000144815","unma1","NXPE3"
"unassigned","ENSG00000101888","unma1","NXT2"
"unassigned","ENSG00000122126","unma1","OCRL"
"unassigned","ENSG00000162600","unma1","OMA1"
"unassigned","ENSG00000198836","unma1","OPA1"
"unassigned","ENSG00000115942","unma1","ORC2"
"unassigned","ENSG00000128699","unma1","ORMDL1"
"unassigned","ENSG00000070882","unma1","OSBPL3"
"unassigned","ENSG00000091039","unma1","OSBPL8"
"unassigned","ENSG00000117859","unma1","OSBPL9"
"unassigned","ENSG00000081087","unma1","OSTM1"
"unassigned","ENSG00000165312","unma1","OTUD1"
"unassigned","ENSG00000164164","unma1","OTUD4"
"unassigned","ENSG00000155100","unma1","OTUD6B"
"unassigned","ENSG00000154124","unma1","OTULIN"
"unassigned","ENSG00000164830","unma1","OXR1"
"unassigned","ENSG00000169860","unma1","P2RY1"
"unassigned","ENSG00000078589","unma1","P2RY10"
"unassigned","ENSG00000007168","unma1","PAFAH1B1"
"unassigned","ENSG00000076641","unma1","PAG1"
"unassigned","ENSG00000129116","unma1","PALLD"
"unassigned","ENSG00000152520","unma1","PAN3"
"unassigned","ENSG00000152782","unma1","PANK1"
"unassigned","ENSG00000120137","unma1","PANK3"
"unassigned","ENSG00000110218","unma1","PANX1"
"unassigned","ENSG00000164329","unma1","PAPD4"
"unassigned","ENSG00000121274","unma1","PAPD5"
"unassigned","ENSG00000090060","unma1","PAPOLA"
"unassigned","ENSG00000218823","unma1","PAPOLB"
"unassigned","ENSG00000115421","unma1","PAPOLG"
"unassigned","ENSG00000163291","unma1","PAQR3"
"unassigned","ENSG00000124171","unma1","PARD6B"
"unassigned","ENSG00000227345","unma1","PARG"
"unassigned","ENSG00000111224","unma1","PARP11"
"unassigned","ENSG00000102699","unma1","PARP4"
"unassigned","ENSG00000132849","unma1","PATJ"
"unassigned","ENSG00000177425","unma1","PAWR"
"unassigned","ENSG00000196092","unma1","PAX5"
"unassigned","ENSG00000159086","unma1","PAXBP1"
"unassigned","ENSG00000157212","unma1","PAXIP1"
"unassigned","ENSG00000108187","unma1","PBLD"
"unassigned","ENSG00000163939","unma1","PBRM1"
"unassigned","ENSG00000167081","unma1","PBX3"
"unassigned","ENSG00000132570","unma1","PCBD2"
"unassigned","ENSG00000184226","unma1","PCDH9"
"unassigned","ENSG00000078674","unma1","PCM1"
"unassigned","ENSG00000168300","unma1","PCMTD1"
"unassigned","ENSG00000203880","unma1","PCMTD2"
"unassigned","ENSG00000081154","unma1","PCNP"
"unassigned","ENSG00000126773","unma1","PCNX4"
"unassigned","ENSG00000099139","unma1","PCSK5"
"unassigned","ENSG00000116005","unma1","PCYOX1"
"unassigned","ENSG00000170248","unma1","PDCD6IP"
"unassigned","ENSG00000136940","unma1","PDCL"
"unassigned","ENSG00000174840","unma1","PDE12"
"unassigned","ENSG00000152270","unma1","PDE3B"
"unassigned","ENSG00000113448","unma1","PDE4D"
"unassigned","ENSG00000110435","unma1","PDHX"
"unassigned","ENSG00000175087","unma1","PDIK1L"
"unassigned","ENSG00000152256","unma1","PDK1"
"unassigned","ENSG00000163110","unma1","PDLIM5"
"unassigned","ENSG00000164951","unma1","PDP1"
"unassigned","ENSG00000172840","unma1","PDP2"
"unassigned","ENSG00000140992","unma1","PDPK1"
"unassigned","ENSG00000121892","unma1","PDS5A"
"unassigned","ENSG00000083642","unma1","PDS5B"
"unassigned","ENSG00000179889","unma1","PDXDC1"
"unassigned","ENSG00000173517","unma1","PEAK1"
"unassigned","ENSG00000242265","unma1","PEG10"
"unassigned","ENSG00000132326","unma1","PER2"
"unassigned","ENSG00000049246","unma1","PER3"
"unassigned","ENSG00000127980","unma1","PEX1"
"unassigned","ENSG00000162928","unma1","PEX13"
"unassigned","ENSG00000034693","unma1","PEX3"
"unassigned","ENSG00000197121","unma1","PGAP1"
"unassigned","ENSG00000164219","unma1","PGGT1B"
"unassigned","ENSG00000165434","unma1","PGM2L1"
"unassigned","ENSG00000013375","unma1","PGM3"
"unassigned","ENSG00000112419","unma1","PHACTR2"
"unassigned","ENSG00000204138","unma1","PHACTR4"
"unassigned","ENSG00000173889","unma1","PHC3"
"unassigned","ENSG00000025293","unma1","PHF20"
"unassigned","ENSG00000118482","unma1","PHF3"
"unassigned","ENSG00000156531","unma1","PHF6"
"unassigned","ENSG00000146247","unma1","PHIP"
"unassigned","ENSG00000102893","unma1","PHKB"
"unassigned","ENSG00000144824","unma1","PHLDB2"
"unassigned","ENSG00000040199","unma1","PHLPP2"
"unassigned","ENSG00000006576","unma1","PHTF2"
"unassigned","ENSG00000038210","unma1","PI4K2B"
"unassigned","ENSG00000078043","unma1","PIAS2"
"unassigned","ENSG00000083535","unma1","PIBF1"
"unassigned","ENSG00000165195","unma1","PIGA"
"unassigned","ENSG00000142892","unma1","PIGK"
"unassigned","ENSG00000143315","unma1","PIGM"
"unassigned","ENSG00000197563","unma1","PIGN"
"unassigned","ENSG00000277161","unma1","PIGW"
"unassigned","ENSG00000011405","unma1","PIK3C2A"
"unassigned","ENSG00000078142","unma1","PIK3C3"
"unassigned","ENSG00000121879","unma1","PIK3CA"
"unassigned","ENSG00000051382","unma1","PIK3CB"
"unassigned","ENSG00000105851","unma1","PIK3CG"
"unassigned","ENSG00000145675","unma1","PIK3R1"
"unassigned","ENSG00000196455","unma1","PIK3R4"
"unassigned","ENSG00000115020","unma1","PIKFYVE"
"unassigned","ENSG00000118762","unma1","PKD2"
"unassigned","ENSG00000137055","unma1","PLAA"
"unassigned","ENSG00000181690","unma1","PLAG1"
"unassigned","ENSG00000182621","unma1","PLCB1"
"unassigned","ENSG00000115896","unma1","PLCL1"
"unassigned","ENSG00000154822","unma1","PLCL2"
"unassigned","ENSG00000240891","unma1","PLCXD2"
